"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000197451.6",2626.00933924615,0.0602850907184701,0.0522527582659538,1.15372073588218,0.248614679798178,0.954622888616073
"ENSG00000169045.13",7236.01879566156,-0.0566164922648218,0.0466109297765834,-1.21466129373941,0.224495300885112,0.954622888616073
"ENSG00000112739.12",3081.82914575423,0.00872317869058105,0.0466526365409554,0.186981472803218,0.851675159315418,0.978107343542264
"ENSG00000204576.7",1163.93203364492,0.0639393924660841,0.0614616262005216,1.04031403688342,0.298194024832268,0.954622888616073
"ENSG00000096063.10",1024.70728228953,0.0641390893088948,0.0567735051406762,1.12973629424443,0.258587359021493,0.954622888616073
"ENSG00000112081.12",7101.05172006666,-0.0291031702885656,0.0464020484547317,-0.627195808326388,0.530530890535598,0.954622888616073
"ENSG00000154548.8",637.762145774008,0.0550113071114981,0.0659175355067826,0.834547388469001,0.403972595123552,0.954622888616073
"ENSG00000169976.5",2070.02306894047,0.0281054880066012,0.0524397112118353,0.535958100399645,0.591987508496708,0.954622888616073
"ENSG00000112531.12",26651.3590472663,-0.0226520334790885,0.0645173959552808,-0.351099624274815,0.72551360981168,0.978107343542264
"ENSG00000164548.6",4272.67649717659,0.00143250620354403,0.0522015748968611,0.0274418196457549,0.978107343542264,0.978107343542264
"ENSG00000122566.16",28153.6087711367,-0.0436379408498113,0.0426172716745501,-1.02394966020011,0.305859052472021,0.954622888616073
"ENSG00000135250.12",5267.09602876147,0.0725382365742374,0.0647670691484235,1.11998639938462,0.262719557872634,0.954622888616073
"ENSG00000104413.11",18.1078762029229,0.0362937820720229,0.0436903797383852,0.830704202832464,0.406140751512977,0.954622888616073
"ENSG00000179950.9",5723.79758947115,-0.0142954895008253,0.0478550250817568,-0.298724940095684,0.76514992602073,0.978107343542264
"ENSG00000165119.14",18241.9581827735,0.0488476062054486,0.0370012007744149,1.32016272940053,0.186780692692547,0.954622888616073
"ENSG00000119314.11",1756.61781160191,-0.038556699168962,0.0639687186687397,-0.602743027707447,0.546679652677111,0.954622888616073
"ENSG00000136875.8",997.014611008434,0.00472037683209725,0.0485626419639777,0.0972018127761395,0.92256612847695,0.978107343542264
"ENSG00000165630.9",190.82587185956,-0.0470563426777314,0.0535734571761357,-0.8783518025171,0.379752831613788,0.954622888616073
"ENSG00000169813.12",3572.96630675745,-0.0210531396456198,0.0638668479128109,-0.329641125774063,0.741671144021085,0.978107343542264
"ENSG00000096746.13",7860.51899051158,-0.0597159841247201,0.0539101713735956,-1.10769419950255,0.267993905300156,0.954622888616073
"ENSG00000110107.4",7041.03567046764,0.042356801220014,0.0638380217549014,0.66350428875503,0.507007633639986,0.954622888616073
"ENSG00000214753.2",9111.70673478581,0.00978249854393913,0.0477766701423128,0.204754716366794,0.837763768454434,0.978107343542264
"ENSG00000168066.16",9056.54204132223,-0.0135849656173213,0.0313816037368132,-0.432895837040509,0.665090444479891,0.954622888616073
"ENSG00000087365.10",8665.78213273113,-0.00491873651823104,0.0414287622572187,-0.118727575969856,0.90549118860288,0.978107343542264
"ENSG00000180771.10",1448.1804065545,0.0141846570421916,0.0541408330768733,0.261995544509837,0.793324877214356,0.978107343542264
"ENSG00000110844.9",920.729616456869,0.039600288020378,0.054130254372961,0.731574024159011,0.464428607694706,0.954622888616073
"ENSG00000135486.13",22958.4423767366,-0.0607470674118179,0.054986478350501,-1.10476373890681,0.269261976583831,0.954622888616073
"ENSG00000111786.4",3115.8264106124,0.0242728371098644,0.0436623913379963,0.555920927966708,0.578264910844481,0.954622888616073
"ENSG00000092199.13",13647.6493800251,-0.0325900060051515,0.0392637206819928,-0.830028470024697,0.406522687208549,0.954622888616073
"ENSG00000100650.11",16503.0018359879,-0.00181151261628164,0.0497843195081692,-0.0363872125636745,0.970973610324191,0.978107343542264
"ENSG00000140488.10",3945.63500560217,0.0301572666831053,0.0657936590640972,0.458361293657882,0.64669289500204,0.954622888616073
"ENSG00000078328.15",2505.87065445805,0.104798732828466,0.0572930794901353,1.82916913807208,0.0673742742073958,0.954622888616073
"ENSG00000103067.7",18.0203780100199,-0.0996237245201409,0.0649426885946819,-1.53402525635964,0.125023439499831,0.954622888616073
"ENSG00000189091.8",3451.65029697224,0.0108807051577424,0.0453050613993497,0.240165333004021,0.810202087509105,0.978107343542264
"ENSG00000174231.12",8946.21163319837,0.0270607459657099,0.0480539243527138,0.563132903924458,0.573344387254822,0.954622888616073
"ENSG00000136450.8",6627.78016682102,-0.0243770420946995,0.0347691066595984,-0.701112120405026,0.483233046916941,0.954622888616073
"ENSG00000161547.10",4945.09955769295,-0.0287328231254671,0.0479344030380696,-0.59941965069738,0.548893076157145,0.954622888616073
"ENSG00000167281.14",1868.4656266444,0.107343346089796,0.0634733338884641,1.69115657731829,0.0908069018378574,0.954622888616073
"ENSG00000101489.14",8167.59189074895,0.0105581157039701,0.0641944366191267,0.164470883460083,0.869360466230019,0.978107343542264
"ENSG00000011304.12",2808.26273444526,-0.031703679536715,0.0631610619110219,-0.501949754761526,0.615702865205171,0.954622888616073
"ENSG00000104897.5",1588.82289724336,-0.0260189251275717,0.0574950440918286,-0.452542050163757,0.650878535280117,0.954622888616073
"ENSG00000161082.8",6345.02025774621,0.0538974461861012,0.0625884868789458,0.861139945599672,0.389160970939905,0.954622888616073
"ENSG00000099783.7",7589.36909565179,0.0079976439583587,0.0510467526795773,0.156672923125204,0.875502627723129,0.978107343542264
"ENSG00000104824.12",7140.17219931469,-0.00347894816461725,0.0360947060511434,-0.0963838896398783,0.923215686754228,0.978107343542264
"ENSG00000105323.12",5907.57682771159,-0.0226577422470996,0.0458355822729392,-0.494326484436883,0.621075623834109,0.954622888616073
"ENSG00000105618.9",1530.02330525685,0.0139214986685583,0.0511848524411484,0.271984737761334,0.785633754633789,0.978107343542264
"ENSG00000063244.8",5293.30800747475,0.0377689795462399,0.0441453085762959,0.855560438114599,0.39224096074871,0.954622888616073
"ENSG00000124193.10",6213.44897046909,-0.0269827093810778,0.0566394782344375,-0.476394031551511,0.633793685946083,0.954622888616073
"ENSG00000101161.6",4234.76183830041,-0.00218660174707993,0.0467250907511505,-0.0467971642628879,0.962674889149599,0.978107343542264
"ENSG00000160201.7",2509.26354053436,0.0238929570940864,0.0581756383467772,0.410703823336903,0.681289723086526,0.954622888616073
"ENSG00000182944.13",8572.02059849144,0.00861754813100982,0.0406755042928651,0.211860879928203,0.8322155710672,0.978107343542264
"ENSG00000099995.14",3248.02452268694,-0.023852981909821,0.0353297885886944,-0.675152126935003,0.499579118435795,0.954622888616073
"ENSG00000100320.18",7717.8073443458,0.0718436731252088,0.0658858080138706,1.09042713887768,0.275525032533226,0.954622888616073
"ENSG00000169249.8",1250.79968803849,-0.147712028554474,0.0630562235526576,-2.34254479942208,0.0191527344643302,0.804414847501869
"ENSG00000182872.11",3178.42601675002,-0.0320056645263228,0.046479008157768,-0.688604722753183,0.491072048245976,0.954622888616073
"ENSG00000126945.8",5370.81998547777,0.0287882762121899,0.0486377815171553,0.591891227646472,0.553923428451408,0.954622888616073
"ENSG00000184343.6",393.589623712996,-0.0395697485535342,0.0660202205473356,-0.599358018278101,0.548934166091237,0.954622888616073
